"","Variable","Coefficient","Coefficient/ATE"
"80","IN_CH_STATE_BA_x_FC_SEWAGE_PUBLIC",0.0467,0.07
"81","IN_CH_STATE_AC_x_FC_NO_SPORTS_QUAD",0.0458,0.07
"82","IN_CH_STATE_PE_x_FC_INTERNET",0.0454,0.07
"83","IN_CH_STATE_TO_x_FC_HAS_SPORTS_QUAD",0.0448,0.07
"84","IN_CH_STATE_MA_x_FC_SEWAGE_PUBLIC",0.0447,0.07
"85","IN_CH_STATE_PR_x_FC_WATER_PUBLIC",0.0438,0.07
"86","IN_CH_STATE_MG_x_FC_ANTENNA_EQUIPMENT",0.0435,0.07
"87","IN_CH_STATE_PE_x_CH_SCHOOL_LARGE_SIZE",0.0404,0.06
"88","IN_CH_STATE_PB_x_FC_SCIENCE_LAB",0.0401,0.06
"89","IN_CH_PRIVATE_x_FC_SCIENCE_LAB",0.0398,0.06
"90","IN_CH_RURAL_x_FC_HAS_SPORTS_QUAD",0.0396,0.06
"91","IN_CH_SCHOOL_LARGE_SIZE_x_FC_WATER_PUBLIC",0.0396,0.06
"92","IN_CH_RURAL_x_FC_SCIENCE_LAB",0.0393,0.06
"93","IN_CH_STATE_MG_x_FC_SEWAGE_PUBLIC",0.0389,0.06
"94","IN_CH_URBAN_x_FC_WATER_PUBLIC",0.0389,0.06
"95","IN_CH_STATE_BA_x_FC_ANTENNA_EQUIPMENT",0.0383,0.06
"96","IN_CH_STATE_RN_x_FC_ANTENNA_EQUIPMENT",0.0383,0.06
"97","IN_CH_STATE_MG_x_FC_SCIENCE_LAB",0.0377,0.06
"98","FC_ANTENNA_EQUIPMENT",0.0367,0.06
"99","IN_CH_STATE_SE_x_CH_PRIVATE",0.0363,0.06
"100","IN_CH_STATE_RS_x_FC_NO_SPORTS_QUAD",0.0359,0.06
"101","IN_CH_STATE_BA_x_CH_MUNICIPAL",0.0341,0.05
"102","IN_CH_STATE_PI_x_CH_PRIVATE",0.0341,0.05
"103","IN_CH_SCHOOL_LARGE_SIZE_x_FC_SEWAGE_PUBLIC",0.0336,0.05
"104","IN_CH_STATE_MA_x_CH_STATE",0.0315,0.05
"105","IN_CH_STATE_PB_x_CH_PRIVATE",0.0311,0.05
"106","IN_CH_STATE_RJ_x_FC_SEWAGE_PUBLIC",0.0311,0.05
"107","IN_CH_STATE_TO_x_FC_COMPUTER_LAB",0.0296,0.05
"108","IN_CH_STATE_AC_x_FC_SCIENCE_LAB",0.029,0.05
"109","IN_CH_STATE_AM_x_CH_URBAN",0.028,0.04
"110","IN_CH_STATE_MT_x_FC_SCIENCE_LAB",0.0274,0.04
"111","IN_CH_STATE_MA_x_FC_SCIENCE_LAB",0.0273,0.04
"112","IN_CH_STATE_MG_x_FC_COMPUTER_LAB",0.0265,0.04
"113","CH_STATE_AC",0.0254,0.04
"114","IN_CH_STATE_ES_x_FC_SCIENCE_LAB",0.0227,0.04
"115","IN_CH_STATE_CE_x_CH_URBAN",0.0219,0.04
"116","IN_CH_STATE_CE_x_FC_SCIENCE_LAB",0.0218,0.03
"117","IN_CH_STATE_RO_x_FC_SCIENCE_LAB",0.0203,0.03
"118","IN_CH_STATE_CE_x_FC_ANTENNA_EQUIPMENT",0.0198,0.03
"119","IN_CH_FUNDAMENTAL_EDU_I_x_FC_COMPUTER_LAB",0.0194,0.03
"120","IN_CH_STATE_TO_x_CH_URBAN",0.0191,0.03
"121","IN_CH_PRIVATE_x_FC_SEWAGE_PUBLIC",0.0179,0.03
"122","IN_CH_STATE_CE_x_FC_SEWAGE_PUBLIC",0.0165,0.03
"123","IN_CH_STATE_AL_x_FC_SCIENCE_LAB",0.0157,0.03
"124","IN_CH_STATE_ES_x_FC_ANTENNA_EQUIPMENT",0.0157,0.03
"125","IN_CH_FUNDAMENTAL_EDU_I_x_FC_WATER_PUBLIC",0.0149,0.02
"126","IN_CH_STATE_AP_x_CH_SCHOOL_LARGE_SIZE",0.0143,0.02
"127","IN_CH_STATE_RJ_x_CH_FEDERAL",0.0132,0.02
"128","IN_CH_STATE_GO_x_CH_STATE",0.0129,0.02
"129","IN_CH_STATE_CE_x_FC_WATER_PUBLIC",0.0126,0.02
"130","IN_CH_STATE_CE_x_FC_NO_SPORTS_QUAD",0.0119,0.02
"131","IN_CH_STATE_PE_x_FC_SEWAGE_PUBLIC",0.0117,0.02
"132","IN_CH_STATE_AP_x_CH_STATE",0.0115,0.02
"133","FC_INTERNET",0.011,0.02
"134","IN_CH_STATE_AM_x_FC_ANTENNA_EQUIPMENT",0.011,0.02
"135","IN_CH_STATE_TO_x_CH_PRIVATE",0.0106,0.02
"136","FC_COMPUTER_LAB",0.0103,0.02
"137","IN_CH_URBAN_x_FC_SEWAGE_PUBLIC",0.0097,0.02
"138","IN_CH_STATE_AC_x_CH_FUNDAMENTAL_EDU_I",0.0086,0.01
"139","IN_CH_STATE_MT_x_FC_WATER_PUBLIC",0.0085,0.01
"140","IN_CH_STATE_AP_x_FC_WATER_PUBLIC",0.0072,0.01
"141","IN_CH_STATE_AL_x_FC_NO_SPORTS_QUAD",0.006,0.01
"142","IN_CH_STATE_SC_x_CH_FUNDAMENTAL_EDU_I",0.0051,0.01
"143","IN_CH_STATE_GO_x_FC_HAS_SPORTS_QUAD",0.0049,0.01
"144","IN_CH_STATE_CE_x_CH_SCHOOL_LARGE_SIZE",0.0029,0
"145","IN_CH_STATE_PR_x_FC_ANTENNA_EQUIPMENT",0.0015,0
"146","IN_CH_FUNDAMENTAL_EDU_T_x_FC_WATER_PUBLIC",0.0014,0
"147","IN_CH_RURAL_x_FC_ANTENNA_EQUIPMENT",0.0013,0
"148","CH_CLASSES_FUNDAMENTAL_EDU",0.0012,0
"149","IN_CH_FUNDAMENTAL_EDU_I_x_FC_ANTENNA_EQUIPMENT",0.0012,0
"150","IN_CH_STATE_AC_x_FC_SEWAGE_PUBLIC",0.0011,0
"151","IN_CH_STATE_AC_x_FC_TV_EQUIPMENT",0.001,0
"152","CLASS_SIZE",9e-04,0
"153","IN_CH_FUNDAMENTAL_EDU_I_x_FC_INTERNET",9e-04,0
"154","CLASS_STUDENT_TEACHER_RATIO",6e-04,0
"155","IN_CH_STATE_PE_x_FC_WATER_PUBLIC",6e-04,0
"156","IN_CH_FUNDAMENTAL_EDU_I_x_FC_SCIENCE_LAB",6e-04,0
"157","FC_ROOMS_AVAILABLE",4e-04,0
"158","IN_CH_STATE_AC_x_FC_WATER",4e-04,0
"159","ST_FUND_EDU_TEACHERS",3e-04,0
"160","FC_ROOMS_USED",2e-04,0
"161","IN_CH_STATE_AC_x_FC_COMPUTER",2e-04,0
"162","IN_CH_STATE_PB_x_FC_SEWAGE_PUBLIC",2e-04,0
"163","CH_CLASSES_FUNDAMENTAL_EDU_I",1e-04,0
"164","ST_TOTAL_STAFF",1e-04,0
"165","CH_MATRI_FUNDAMENTAL_EDU",0,0
"166","CH_MATRI_FUNDAMENTAL_EDU_I",0,0
"167","IN_CH_STATE_AC_x_FC_ELECTR",0,0
"168","IN_CH_STATE_BA_x_CH_FUNDAMENTAL_EDU_T",0,0
"169","IN_CH_STATE_MS_x_CH_FUNDAMENTAL_EDU_T",0,0
"170","IN_CH_STATE_MT_x_FC_INTERNET",0,0
"171","IN_CH_STATE_SC_x_CH_FUNDAMENTAL_EDU_T",0,0
"172","IN_CH_STATE_SP_x_FC_INTERNET",0,0
"173","IN_CH_STATE_SP_x_FC_WATER",0,0
"174","IN_CH_STATE_SP_x_FC_ELECTR_PUBLIC",0,0
"175","IN_CH_STATE_SP_x_FC_ELECTR",0,0
"176","IN_CH_FEDERAL_x_FC_INTERNET",0,0
"177","IN_CH_FEDERAL_x_FC_WATER_PUBLIC",0,0
"178","IN_CH_FEDERAL_x_FC_WATER",0,0
"179","IN_CH_FUNDAMENTAL_EDU_T_x_FC_SCIENCE_LAB",0,0
"180","IN_CH_FUNDAMENTAL_EDU_T_x_FC_ANTENNA_EQUIPMENT",0,0
"181","IN_CH_FUNDAMENTAL_EDU_T_x_FC_INTERNET",0,0
