"","Variable","Coefficient","Coefficient/ATE"
"76","IN_CH_STATE_GO_x_FC_NO_SPORTS_QUAD",0.1168,-0.13
"77","IN_CH_STATE_MT_x_FC_SCIENCE_LAB",0.1034,-0.11
"78","ST_TEACHER_EDUCATION_YEARS",0.0967,-0.1
"79","IN_CH_STATE_GO_x_CH_PRIVATE",0.0964,-0.1
"80","IN_CH_RURAL_x_FC_SEWAGE_PUBLIC",0.0865,-0.09
"81","IN_CH_STATE_MT_x_CH_RURAL",0.0837,-0.09
"82","IN_CH_STATE_SC_x_FC_ANTENNA_EQUIPMENT",0.0705,-0.08
"83","IN_CH_STATE_RS_x_FC_COMPUTER_LAB",0.0556,-0.06
"84","IN_CH_STATE_MA_x_FC_HAS_SPORTS_QUAD",0.0541,-0.06
"85","IN_CH_STATE_SC_x_FC_SCIENCE_LAB",0.0509,-0.05
"86","IN_CH_PRIVATE_x_FC_SCIENCE_LAB",0.0403,-0.04
"87","IN_CH_STATE_RS_x_FC_ANTENNA_EQUIPMENT",0.0356,-0.04
"88","IN_CH_STATE_PB_x_FC_ANTENNA_EQUIPMENT",0.0154,-0.02
"89","FC_ROOMS_USED",0.0088,-0.01
"90","IN_CH_FUNDAMENTAL_EDU_I_x_FC_COMPUTER",0.0061,-0.01
"91","IN_CH_STATE_MT_x_CH_SCHOOL_LARGE_SIZE",0.0051,-0.01
"92","IN_CH_STATE_PI_x_FC_ANTENNA_EQUIPMENT",0.0016,0
"93","IN_CH_STATE_PE_x_CH_STATE",0.0012,0
"94","IN_CH_SCHOOL_LARGE_SIZE_x_FC_HAS_SPORTS_QUAD",5e-04,0
"95","IN_CH_FUNDAMENTAL_EDU_I_x_FC_ELECTR_PUBLIC",1e-04,0
"96","ST_TOTAL_STAFF",0,0
"97","IN_CH_STATE_TO_x_CH_FUNDAMENTAL_EDU_T",0,0
"98","IN_CH_FEDERAL_x_FC_WATER_PUBLIC",0,0
"99","IN_CH_FUNDAMENTAL_EDU_T_x_FC_ELECTR_PUBLIC",0,0
"100","FC_NUMBER_COMPUTERS",-1e-04,0
"101","IN_CH_STATE_ES_x_CH_STATE",-1e-04,0
"102","IN_CH_STATE_TO_x_CH_FUNDAMENTAL_EDU_I",-1e-04,0
"103","CH_MATRI_FUNDAMENTAL_EDU_I",-2e-04,0
"104","IN_CH_FEDERAL_x_FC_COMPUTER_LAB",-6e-04,0
"105","IN_CH_FEDERAL_x_FC_INTERNET",-8e-04,0
"106","IN_CH_PRIVATE_x_FC_HAS_SPORTS_QUAD",-0.0012,0
"107","CLASS_STUDENT_TEACHER_RATIO",-0.0015,0
"108","IN_CH_STATE_TO_x_FC_HAS_SPORTS_QUAD",-0.0024,0
"109","IN_CH_FEDERAL_x_FC_TV_EQUIPMENT",-0.0032,0
"110","IN_CH_STATE_MT_x_CH_STATE",-0.0038,0
"111","IN_CH_STATE_AM_x_FC_ANTENNA_EQUIPMENT",-0.0055,0.01
"112","IN_CH_FEDERAL_x_FC_COMPUTER",-0.0062,0.01
"113","IN_CH_STATE_MG_x_FC_INTERNET",-0.0071,0.01
"114","CLASS_SIZE",-0.0091,0.01
"115","IN_CH_STATE_PI_x_FC_SEWAGE_PUBLIC",-0.0114,0.01
"116","IN_CH_RURAL_x_FC_SCIENCE_LAB",-0.0197,0.02
"117","IN_CH_STATE_AM_x_CH_MUNICIPAL",-0.0298,0.03
"118","IN_CH_STATE_PR_x_FC_ANTENNA_EQUIPMENT",-0.0361,0.04
"119","IN_CH_STATE_CE_x_FC_NO_SPORTS_QUAD",-0.0376,0.04
"120","IN_CH_FEDERAL_x_FC_ANTENNA_EQUIPMENT",-0.041,0.04
"121","IN_CH_RURAL_x_FC_NO_SPORTS_QUAD",-0.0422,0.05
"122","IN_CH_STATE_AM_x_FC_COMPUTER_LAB",-0.0583,0.06
"123","IN_CH_STATE_RS_x_CH_PRIVATE",-0.0611,0.07
"124","IN_CH_STATE_x_FC_SEWAGE_PUBLIC",-0.072,0.08
"125","IN_CH_STATE_PA_x_FC_WATER_PUBLIC",-0.0974,0.1
"126","IN_CH_STATE_MT_x_CH_URBAN",-0.1026,0.11
"127","IN_CH_STATE_SE_x_CH_SCHOOL_LARGE_SIZE",-0.1094,0.12
"128","IN_CH_RURAL_x_FC_WATER_PUBLIC",-0.1112,0.12
"129","IN_CH_STATE_ES_x_CH_SCHOOL_LARGE_SIZE",-0.1143,0.12
"130","IN_CH_STATE_CE_x_FC_ANTENNA_EQUIPMENT",-0.1282,0.14
"131","IN_CH_STATE_RJ_x_FC_ANTENNA_EQUIPMENT",-0.1312,0.14
"132","IN_CH_STATE_AC_x_CH_URBAN",-0.1321,0.14
"133","IN_CH_MUNICIPAL_x_FC_HAS_SPORTS_QUAD",-0.1324,0.14
"134","IN_CH_STATE_RJ_x_CH_MUNICIPAL",-0.1367,0.15
"135","IN_CH_STATE_TO_x_FC_INTERNET",-0.1433,0.15
"136","IN_CH_PRIVATE_x_FC_COMPUTER_LAB",-0.1606,0.17
"137","IN_CH_STATE_ES_x_FC_COMPUTER_LAB",-0.1738,0.19
"138","IN_CH_STATE_RO_x_CH_RURAL",-0.1849,0.2
"139","IN_CH_STATE_MS_x_FC_SEWAGE_PUBLIC",-0.1876,0.2
"140","IN_CH_STATE_BA_x_FC_ANTENNA_EQUIPMENT",-0.199,0.21
"141","IN_CH_STATE_AC_x_FC_NO_SPORTS_QUAD",-0.2071,0.22
"142","IN_CH_STATE_AM_x_CH_SCHOOL_LARGE_SIZE",-0.2081,0.22
"143","IN_CH_STATE_ES_x_CH_MUNICIPAL",-0.21,0.23
"144","IN_CH_STATE_MA_x_CH_STATE",-0.2375,0.26
"145","IN_CH_STATE_RN_x_CH_RURAL",-0.2376,0.26
"146","IN_CH_STATE_GO_x_FC_ANTENNA_EQUIPMENT",-0.2388,0.26
"147","IN_CH_STATE_TO_x_CH_STATE",-0.2589,0.28
"148","IN_CH_STATE_CE_x_FC_COMPUTER_LAB",-0.2624,0.28
"149","IN_CH_STATE_SP_x_FC_SEWAGE_PUBLIC",-0.2726,0.29
"150","CH_STATE_TO",-0.2761,0.3
"151","IN_CH_STATE_RO_x_FC_SEWAGE_PUBLIC",-0.3018,0.33
"152","IN_CH_STATE_BA_x_FC_SEWAGE_PUBLIC",-0.3064,0.33
"153","IN_CH_STATE_RJ_x_CH_FEDERAL",-0.3166,0.34
"154","IN_CH_MUNICIPAL_x_FC_SCIENCE_LAB",-0.3267,0.35
"155","IN_CH_STATE_SE_x_CH_PRIVATE",-0.3392,0.37
"156","IN_CH_STATE_AM_x_CH_PRIVATE",-0.3461,0.37
"157","IN_CH_STATE_SP_x_FC_ANTENNA_EQUIPMENT",-0.3513,0.38
"158","IN_CH_STATE_MA_x_FC_SEWAGE_PUBLIC",-0.3592,0.39
"159","IN_CH_STATE_RR_x_FC_ANTENNA_EQUIPMENT",-0.3639,0.39
"160","IN_CH_STATE_SP_x_FC_COMPUTER_LAB",-0.3725,0.4
