"","Variable","Coefficient","Coefficient/ATE"
"78","IN_CH_RURAL_x_FC_INTERNET",0.0287,0.04
"79","IN_CH_STATE_x_FC_SCIENCE_LAB",0.0228,0.03
"80","IN_CH_STATE_SP_x_CH_RURAL",0.0205,0.03
"81","IN_CH_STATE_AP_x_CH_URBAN",0.0165,0.02
"82","IN_CH_FUNDAMENTAL_EDU_I_x_FC_COMPUTER",0.0115,0.02
"83","IN_CH_FUNDAMENTAL_EDU_I_x_FC_ELECTR_PUBLIC",0.0076,0.01
"84","IN_CH_STATE_PA_x_FC_COMPUTER_LAB",0.0071,0.01
"85","IN_CH_STATE_MA_x_CH_MUNICIPAL",0.0062,0.01
"86","FC_ROOMS_USED",0.0048,0.01
"87","IN_CH_STATE_RN_x_CH_URBAN",0.002,0
"88","IN_CH_FUNDAMENTAL_EDU_T_x_FC_COMPUTER",2e-04,0
"89","IN_CH_STATE_RO_x_CH_FUNDAMENTAL_EDU_T",0,0
"90","IN_CH_STATE_RO_x_FC_COMPUTER",0,0
"91","IN_CH_STATE_RO_x_FC_WATER",0,0
"92","IN_CH_STATE_RO_x_FC_ELECTR_PUBLIC",0,0
"93","IN_CH_STATE_RO_x_FC_ELECTR",0,0
"94","IN_CH_FEDERAL_x_FC_INTERNET",0,0
"95","CH_MATRI_FUNDAMENTAL_EDU_I",-1e-04,0
"96","FC_NUMBER_COMPUTERS",-1e-04,0
"97","IN_CH_STATE_RO_x_FC_SEWAGE",-1e-04,0
"98","IN_CH_FEDERAL_x_FC_COMPUTER",-3e-04,0
"99","IN_CH_STATE_RO_x_CH_FUNDAMENTAL_EDU_I",-5e-04,0
"100","IN_CH_STATE_ES_x_CH_MUNICIPAL",-9e-04,0
"101","IN_CH_FEDERAL_x_FC_WATER_PUBLIC",-0.0011,0
"102","IN_CH_STATE_RO_x_FC_TV_EQUIPMENT",-0.0012,0
"103","IN_CH_STATE_PR_x_FC_WATER_PUBLIC",-0.0018,0
"104","CH_STATE_RO",-0.0022,0
"105","CLASS_SIZE",-0.0026,0
"106","IN_CH_STATE_RS_x_CH_MUNICIPAL",-0.0028,0
"107","IN_CH_STATE_PR_x_FC_NO_SPORTS_QUAD",-0.0032,0
"108","CLASS_STUDENT_TEACHER_RATIO",-0.0037,-0.01
"109","IN_CH_STATE_x_FC_SEWAGE_PUBLIC",-0.0048,-0.01
"110","IN_CH_STATE_AC_x_CH_URBAN",-0.0068,-0.01
"111","IN_CH_STATE_MS_x_FC_SEWAGE_PUBLIC",-0.0077,-0.01
"112","IN_CH_STATE_PR_x_FC_ANTENNA_EQUIPMENT",-0.0129,-0.02
"113","IN_CH_STATE_AC_x_FC_NO_SPORTS_QUAD",-0.0195,-0.03
"114","IN_CH_STATE_CE_x_FC_NO_SPORTS_QUAD",-0.0329,-0.05
"115","IN_CH_FEDERAL_x_FC_TV_EQUIPMENT",-0.0369,-0.05
"116","IN_CH_STATE_TO_x_FC_WATER_PUBLIC",-0.038,-0.06
"117","IN_CH_STATE_MT_x_CH_STATE",-0.0435,-0.06
"118","IN_CH_MUNICIPAL_x_FC_HAS_SPORTS_QUAD",-0.0481,-0.07
"119","IN_CH_STATE_SE_x_CH_PRIVATE",-0.0661,-0.1
"120","IN_CH_RURAL_x_FC_SCIENCE_LAB",-0.0677,-0.1
"121","IN_CH_STATE_TO_x_FC_HAS_SPORTS_QUAD",-0.0703,-0.1
"122","IN_CH_STATE_AM_x_FC_ANTENNA_EQUIPMENT",-0.0781,-0.12
"123","IN_CH_STATE_SE_x_CH_SCHOOL_LARGE_SIZE",-0.0948,-0.14
"124","IN_CH_PRIVATE_x_FC_COMPUTER_LAB",-0.0952,-0.14
"125","IN_CH_STATE_RO_x_FC_SEWAGE_PUBLIC",-0.1131,-0.17
"126","IN_CH_STATE_MG_x_FC_ANTENNA_EQUIPMENT",-0.1327,-0.2
"127","IN_CH_STATE_MA_x_CH_STATE",-0.1395,-0.21
"128","IN_CH_STATE_MT_x_CH_URBAN",-0.1399,-0.21
"129","IN_CH_STATE_ES_x_FC_NO_SPORTS_QUAD",-0.1419,-0.21
"130","IN_CH_STATE_PA_x_FC_WATER_PUBLIC",-0.1445,-0.21
"131","IN_CH_STATE_RJ_x_CH_FEDERAL",-0.1468,-0.22
"132","IN_CH_STATE_BA_x_FC_ANTENNA_EQUIPMENT",-0.1548,-0.23
"133","IN_CH_STATE_GO_x_FC_ANTENNA_EQUIPMENT",-0.1645,-0.24
"134","IN_CH_STATE_AM_x_FC_HAS_SPORTS_QUAD",-0.1681,-0.25
"135","IN_CH_STATE_AM_x_CH_URBAN",-0.1887,-0.28
"136","IN_CH_STATE_BA_x_FC_SEWAGE_PUBLIC",-0.1995,-0.29
"137","IN_CH_STATE_ES_x_FC_COMPUTER_LAB",-0.2006,-0.3
"138","IN_CH_STATE_AM_x_CH_SCHOOL_LARGE_SIZE",-0.2095,-0.31
"139","IN_CH_STATE_AL_x_CH_SCHOOL_LARGE_SIZE",-0.2296,-0.34
"140","IN_CH_STATE_PA_x_CH_SCHOOL_LARGE_SIZE",-0.2389,-0.35
"141","IN_CH_MUNICIPAL_x_FC_SCIENCE_LAB",-0.2487,-0.37
"142","IN_CH_STATE_SP_x_FC_ANTENNA_EQUIPMENT",-0.2513,-0.37
"143","IN_CH_STATE_GO_x_FC_COMPUTER_LAB",-0.2529,-0.37
"144","IN_CH_FEDERAL_x_FC_ANTENNA_EQUIPMENT",-0.2633,-0.39
